Refined Surface (Ordered)

632 points
632 lines

Points

1 -9.99950581221813e-05 9.941585092861395e-07
2 -9.998023297716801e-05 1.9882187583876645e-06
3 -9.995552603023318e-05 2.9820824970776515e-06
4 -9.992093972328829e-05 3.975651495665843e-06
5 -9.987647747486122e-05 4.968827549184933e-06
6 -9.982214367948107e-05 5.961512495419135e-06
7 -9.975794370733321e-05 6.9536082205237675e-06
8 -9.968388390379417e-05 7.94501666800552e-06
9 -9.959997158872899e-05 8.935639849746539e-06
10 -9.950621505570354e-05 9.925379856110219e-06
11 -9.940262357153866e-05 1.0914138861815292e-05
12 -9.928920737510521e-05 1.1901819139247325e-05
13 -9.91659776760886e-05 1.2888323069565672e-05
14 -9.903294665417208e-05 1.3873553149496543e-05
15 -9.889012745778555e-05 1.4857412001520614e-05
16 -9.87375342026425e-05 1.5839802384562834e-05
17 -9.857518197078394e-05 1.6820627200756678e-05
18 -9.840308680911984e-05 1.779978950540774e-05
19 -9.822126572684849e-05 1.8777192522201435e-05
20 -9.80297366947244e-05 1.975273964702124e-05
21 -9.78285186429788e-05 2.0726334459338244e-05
22 -9.761763145939397e-05 2.1697880731950192e-05
23 -9.739709598737907e-05 2.266728244023235e-05
24 -9.716693402423777e-05 2.3634443770256678e-05
25 -9.692716831920786e-05 2.4599269127759638e-05
26 -9.667782256949811e-05 2.5561663154431913e-05
27 -9.641892142034464e-05 2.6521530727644726e-05
28 -9.615049046063392e-05 2.7478776977506565e-05
29 -9.587255622091558e-05 2.8433307293865423e-05
30 -9.558514617198909e-05 2.9385027331610225e-05
31 -9.528828872073611e-05 3.0333843025136714e-05
32 -9.49820132082037e-05 3.1279660594651846e-05
33 -9.466634990583631e-05 3.2222386558195295e-05
34 -9.434133001283982e-05 3.3161927739630104e-05
35 -9.400698565330411e-05 3.409819127724338e-05
36 -9.366334987224401e-05 3.5031084635072426e-05
37 -9.331045663486318e-05 3.5960515605220636e-05
38 -9.29483408202437e-05 3.688639232513554e-05
39 -9.257703821871348e-05 3.780862328425703e-05
40 -9.21965855290323e-05 3.8727117331242606e-05
41 -9.18070203541262e-05 3.964178368460553e-05
42 -9.140838119782323e-05 4.055253194060065e-05
43 -9.100070745976944e-05 4.145927208504103e-05
44 -9.058403943426853e-05 4.2361914496052747e-05
45 -9.015841830442425e-05 4.3260369957323066e-05
46 -8.972388613607525e-05 4.415454967090712e-05
47 -8.92804858777067e-05 4.50443652573839e-05
48 -8.88282613544062e-05 4.5929728768558006e-05
49 -8.836725726145682e-05 4.681055270008576e-05
50 -8.789751916485728e-05 4.76867499905744e-05
51 -8.741909349350268e-05 4.855823403681644e-05
52 -8.693202753303346e-05 4.942491870500054e-05
53 -8.64363694233366e-05 5.028671833508807e-05
54 -8.593216815427431e-05 5.114354774852372e-05
55 -8.541947355930617e-05 5.199532225932438e-05
56 -8.489833631200902e-05 5.284195767998203e-05
57 -8.436880792028814e-05 5.3683370331132595e-05
58 -8.383094072123953e-05 5.451947704987661e-05
59 -8.328478787728183e-05 5.535019519600783e-05
60 -8.273040336920462e-05 5.617544266286379e-05
61 -8.216784198926583e-05 5.6995137887604443e-05
62 -8.159715934061535e-05 5.780919985211894e-05
63 -8.1018411829292e-05 5.8617548094911286e-05
64 -8.043165665483648e-05 5.9420102724233806e-05
65 -7.983695181138067e-05 6.021678441653357e-05
66 -7.923435607957099e-05 6.100751442777973e-05
67 -7.862392901809681e-05 6.179221460473216e-05
68 -7.800573095917894e-05 6.257080739070092e-05
69 -7.737982300307965e-05 6.334321583257408e-05
70 -7.674626701412578e-05 6.410936358595763e-05
71 -7.610512561233e-05 6.486917492562606e-05
72 -7.54564621663931e-05 6.562257475390376e-05
73 -7.480034078822982e-05 6.636948860707518e-05
74 -7.413682632588547e-05 6.7109842663543e-05
75 -7.346598436076384e-05 6.784356374707923e-05
76 -7.278788119943382e-05 6.857057933616361e-05
77 -7.210258386198119e-05 6.92908175765445e-05
78 -7.141016007985673e-05 7.000420728334288e-05
79 -7.071067829254517e-05 7.071067794476434e-05
80 -7.000420762955027e-05 7.14101597404656e-05
81 -6.929081792257274e-05 7.210258352944693e-05
82 -6.857057968115233e-05 7.278788087443362e-05
83 -6.784356409126985e-05 7.346598404291446e-05
84 -6.71098430072056e-05 7.413682601479657e-05
85 -6.636948894948806e-05 7.480034048441078e-05
86 -6.562257509492733e-05 7.545646186981354e-05
87 -6.486917526631945e-05 7.610512532193564e-05
88 -6.410936392690218e-05 7.674626672932054e-05
89 -6.334321617354659e-05 7.737982272395916e-05
90 -6.257080773260004e-05 7.800573068493108e-05
91 -6.179221494524759e-05 7.86239287504785e-05
92 -6.100751476558666e-05 7.923435581947219e-05
93 -6.0216784751089836e-05 7.98369515590426e-05
94 -5.942010305693506e-05 8.04316564090484e-05
95 -5.861754842630542e-05 8.101841158952536e-05
96 -5.7809200179568276e-05 8.159715910862708e-05
97 -5.699513821308744e-05 8.216784176349687e-05
98 -5.6175442986211864e-05 8.273040314964541e-05
99 -5.535019551568864e-05 8.328478766482533e-05
100 -5.451947736763298e-05 8.38309405145866e-05
101 -5.3683370646457585e-05 8.436880771964872e-05
102 -5.2841957991475554e-05 8.489833611813093e-05
103 -5.199532256732619e-05 8.541947337182372e-05
104 -5.1143548052447705e-05 8.593216797339034e-05
105 -5.0286718633353155e-05 8.643636924981274e-05
106 -4.942491899882246e-05 8.693202736598197e-05
107 -4.855823432665991e-05 8.741909333250482e-05
108 -4.768675027665675e-05 8.789751900964996e-05
109 -4.681055298465994e-05 8.83672571107101e-05
110 -4.5929729051393034e-05 8.882826120816293e-05
111 -4.504436553710223e-05 8.928048573658142e-05
112 -4.415454994645139e-05 8.972388600047552e-05
113 -4.3260370229151694e-05 9.015841817399375e-05
114 -4.236191476196606e-05 9.058403930991333e-05
115 -4.145927234658441e-05 9.100070734061214e-05
116 -4.055253219875614e-05 9.140838108329479e-05
117 -3.96417839367335e-05 9.180702024525869e-05
118 -3.872711757851738e-05 9.21965854251647e-05
119 -3.7808623525357365e-05 9.257703812024769e-05
120 -3.6886392559722195e-05 9.294834072714838e-05
121 -3.5960515832665205e-05 9.33104565472093e-05
122 -3.5031084856488756e-05 9.366334978943196e-05
123 -3.4098191494661705e-05 9.400698557444217e-05
124 -3.3161927951164236e-05 9.434132993848345e-05
125 -3.222238676320163e-05 9.466634983605657e-05
126 -3.1279660792184164e-05 9.498201314315199e-05
127 -3.033384321548766e-05 9.528828866014025e-05
128 -2.938502751683278e-05 9.55851461150475e-05
129 -2.8433307474105703e-05 9.5872556167461e-05
130 -2.747877715291112e-05 9.615049041050518e-05
131 -2.652153089621644e-05 9.641892137397637e-05
132 -2.5561663316078352e-05 9.667782252675872e-05
133 -2.4599269284100314e-05 9.692716827952996e-05
134 -2.3634443920185358e-05 9.71669339877698e-05
135 -2.2667282585300783e-05 9.739709595361722e-05
136 -2.1697880871973466e-05 9.761763142827041e-05
137 -2.072633459294678e-05 9.782851861467196e-05
138 -1.975273977308141e-05 9.80297366693236e-05
139 -1.877719264084805e-05 9.822126570416653e-05
140 -1.779978961651347e-05 9.840308678902233e-05
141 -1.68206273051913e-05 9.857518195296346e-05
142 -1.5839802483744002e-05 9.873753418673152e-05
143 -1.4857412094365297e-05 9.889012744383642e-05
144 -1.3873553235206684e-05 9.903294664216493e-05
145 -1.2888323148054042e-05 9.916597766588769e-05
146 -1.1901819210591968e-05 9.92892073665531e-05
147 -1.0914138926479242e-05 9.940262356443873e-05
148 -9.925379915807668e-06 9.950621504974894e-05
149 -8.935639905258319e-06 9.959997158374874e-05
150 -7.94501671779881e-06 9.968388389982554e-05
151 -6.953608264122506e-06 9.975794370429418e-05
152 -5.961512532665351e-06 9.982214367725666e-05
153 -4.968827579882145e-06 9.987647747333404e-05
154 -3.975651520265429e-06 9.992093972230951e-05
155 -2.9820825169194503e-06 9.995552602964122e-05
156 -1.9882187718057755e-06 9.998023297690119e-05
157 -9.941585160050771e-07 9.999505812211448e-05
158 0.0 0.0001
159 9.941585092861395e-07 9.99950581221813e-05
160 1.9882187583876645e-06 9.998023297716801e-05
161 2.9820824970776515e-06 9.995552603023318e-05
162 3.975651495665843e-06 9.992093972328829e-05
163 4.968827549184933e-06 9.987647747486122e-05
164 5.961512495419135e-06 9.982214367948107e-05
165 6.9536082205237675e-06 9.975794370733321e-05
166 7.94501666800552e-06 9.968388390379417e-05
167 8.935639849746539e-06 9.959997158872899e-05
168 9.925379856110219e-06 9.950621505570354e-05
169 1.0914138861815292e-05 9.940262357153866e-05
170 1.1901819139247325e-05 9.928920737510521e-05
171 1.2888323069565672e-05 9.91659776760886e-05
172 1.3873553149496543e-05 9.903294665417208e-05
173 1.4857412001520614e-05 9.889012745778555e-05
174 1.5839802384562834e-05 9.87375342026425e-05
175 1.6820627200756678e-05 9.857518197078394e-05
176 1.779978950540774e-05 9.840308680911984e-05
177 1.8777192522201435e-05 9.822126572684849e-05
178 1.975273964702124e-05 9.80297366947244e-05
179 2.0726334459338244e-05 9.78285186429788e-05
180 2.1697880731950192e-05 9.761763145939397e-05
181 2.266728244023235e-05 9.739709598737907e-05
182 2.3634443770256678e-05 9.716693402423777e-05
183 2.4599269127759638e-05 9.692716831920786e-05
184 2.5561663154431913e-05 9.667782256949811e-05
185 2.6521530727644726e-05 9.641892142034464e-05
186 2.7478776977506565e-05 9.615049046063392e-05
187 2.8433307293865423e-05 9.587255622091558e-05
188 2.9385027331610225e-05 9.558514617198909e-05
189 3.0333843025136714e-05 9.528828872073611e-05
190 3.1279660594651846e-05 9.49820132082037e-05
191 3.2222386558195295e-05 9.466634990583631e-05
192 3.3161927739630104e-05 9.434133001283982e-05
193 3.409819127724338e-05 9.400698565330411e-05
194 3.5031084635072426e-05 9.366334987224401e-05
195 3.5960515605220636e-05 9.331045663486318e-05
196 3.688639232513554e-05 9.29483408202437e-05
197 3.780862328425703e-05 9.257703821871348e-05
198 3.8727117331242606e-05 9.21965855290323e-05
199 3.964178368460553e-05 9.18070203541262e-05
200 4.055253194060065e-05 9.140838119782323e-05
201 4.145927208504103e-05 9.100070745976944e-05
202 4.2361914496052747e-05 9.058403943426853e-05
203 4.3260369957323066e-05 9.015841830442425e-05
204 4.415454967090712e-05 8.972388613607525e-05
205 4.50443652573839e-05 8.92804858777067e-05
206 4.5929728768558006e-05 8.88282613544062e-05
207 4.681055270008576e-05 8.836725726145682e-05
208 4.76867499905744e-05 8.789751916485728e-05
209 4.855823403681644e-05 8.741909349350268e-05
210 4.942491870500054e-05 8.693202753303346e-05
211 5.028671833508807e-05 8.64363694233366e-05
212 5.114354774852372e-05 8.593216815427431e-05
213 5.199532225932438e-05 8.541947355930617e-05
214 5.284195767998203e-05 8.489833631200902e-05
215 5.3683370331132595e-05 8.436880792028814e-05
216 5.451947704987661e-05 8.383094072123953e-05
217 5.535019519600783e-05 8.328478787728183e-05
218 5.617544266286379e-05 8.273040336920462e-05
219 5.6995137887604443e-05 8.216784198926583e-05
220 5.780919985211894e-05 8.159715934061535e-05
221 5.8617548094911286e-05 8.1018411829292e-05
222 5.9420102724233806e-05 8.043165665483648e-05
223 6.021678441653357e-05 7.983695181138067e-05
224 6.100751442777973e-05 7.923435607957099e-05
225 6.179221460473216e-05 7.862392901809681e-05
226 6.257080739070092e-05 7.800573095917894e-05
227 6.334321583257408e-05 7.737982300307965e-05
228 6.410936358595763e-05 7.674626701412578e-05
229 6.486917492562606e-05 7.610512561233e-05
230 6.562257475390376e-05 7.54564621663931e-05
231 6.636948860707518e-05 7.480034078822982e-05
232 6.7109842663543e-05 7.413682632588547e-05
233 6.784356374707923e-05 7.346598436076384e-05
234 6.857057933616361e-05 7.278788119943382e-05
235 6.92908175765445e-05 7.210258386198119e-05
236 7.000420728334288e-05 7.141016007985673e-05
237 7.071067794476434e-05 7.071067829254517e-05
238 7.14101597404656e-05 7.000420762955027e-05
239 7.210258352944693e-05 6.929081792257274e-05
240 7.278788087443362e-05 6.857057968115233e-05
241 7.346598404291446e-05 6.784356409126985e-05
242 7.413682601479657e-05 6.71098430072056e-05
243 7.480034048441078e-05 6.636948894948806e-05
244 7.545646186981354e-05 6.562257509492733e-05
245 7.610512532193564e-05 6.486917526631945e-05
246 7.674626672932054e-05 6.410936392690218e-05
247 7.737982272395916e-05 6.334321617354659e-05
248 7.800573068493108e-05 6.257080773260004e-05
249 7.86239287504785e-05 6.179221494524759e-05
250 7.923435581947219e-05 6.100751476558666e-05
251 7.98369515590426e-05 6.0216784751089836e-05
252 8.04316564090484e-05 5.942010305693506e-05
253 8.101841158952536e-05 5.861754842630542e-05
254 8.159715910862708e-05 5.7809200179568276e-05
255 8.216784176349687e-05 5.699513821308744e-05
256 8.273040314964541e-05 5.6175442986211864e-05
257 8.328478766482533e-05 5.535019551568864e-05
258 8.38309405145866e-05 5.451947736763298e-05
259 8.436880771964872e-05 5.3683370646457585e-05
260 8.489833611813093e-05 5.2841957991475554e-05
261 8.541947337182372e-05 5.199532256732619e-05
262 8.593216797339034e-05 5.1143548052447705e-05
263 8.643636924981274e-05 5.0286718633353155e-05
264 8.693202736598197e-05 4.942491899882246e-05
265 8.741909333250482e-05 4.855823432665991e-05
266 8.789751900964996e-05 4.768675027665675e-05
267 8.83672571107101e-05 4.681055298465994e-05
268 8.882826120816293e-05 4.5929729051393034e-05
269 8.928048573658142e-05 4.504436553710223e-05
270 8.972388600047552e-05 4.415454994645139e-05
271 9.015841817399375e-05 4.3260370229151694e-05
272 9.058403930991333e-05 4.236191476196606e-05
273 9.100070734061214e-05 4.145927234658441e-05
274 9.140838108329479e-05 4.055253219875614e-05
275 9.180702024525869e-05 3.96417839367335e-05
276 9.21965854251647e-05 3.872711757851738e-05
277 9.257703812024769e-05 3.7808623525357365e-05
278 9.294834072714838e-05 3.6886392559722195e-05
279 9.33104565472093e-05 3.5960515832665205e-05
280 9.366334978943196e-05 3.5031084856488756e-05
281 9.400698557444217e-05 3.4098191494661705e-05
282 9.434132993848345e-05 3.3161927951164236e-05
283 9.466634983605657e-05 3.222238676320163e-05
284 9.498201314315199e-05 3.1279660792184164e-05
285 9.528828866014025e-05 3.033384321548766e-05
286 9.55851461150475e-05 2.938502751683278e-05
287 9.5872556167461e-05 2.8433307474105703e-05
288 9.615049041050518e-05 2.747877715291112e-05
289 9.641892137397637e-05 2.652153089621644e-05
290 9.667782252675872e-05 2.5561663316078352e-05
291 9.692716827952996e-05 2.4599269284100314e-05
292 9.71669339877698e-05 2.3634443920185358e-05
293 9.739709595361722e-05 2.2667282585300783e-05
294 9.761763142827041e-05 2.1697880871973466e-05
295 9.782851861467196e-05 2.072633459294678e-05
296 9.80297366693236e-05 1.975273977308141e-05
297 9.822126570416653e-05 1.877719264084805e-05
298 9.840308678902233e-05 1.779978961651347e-05
299 9.857518195296346e-05 1.68206273051913e-05
300 9.873753418673152e-05 1.5839802483744002e-05
301 9.889012744383642e-05 1.4857412094365297e-05
302 9.903294664216493e-05 1.3873553235206684e-05
303 9.916597766588769e-05 1.2888323148054042e-05
304 9.92892073665531e-05 1.1901819210591968e-05
305 9.940262356443873e-05 1.0914138926479242e-05
306 9.950621504974894e-05 9.925379915807668e-06
307 9.959997158374874e-05 8.935639905258319e-06
308 9.968388389982554e-05 7.94501671779881e-06
309 9.975794370429418e-05 6.953608264122506e-06
310 9.982214367725666e-05 5.961512532665351e-06
311 9.987647747333404e-05 4.968827579882145e-06
312 9.992093972230951e-05 3.975651520265429e-06
313 9.995552602964122e-05 2.9820825169194503e-06
314 9.998023297690119e-05 1.9882187718057755e-06
315 9.999505812211448e-05 9.941585160050771e-07
316 0.0001 0.0
317 9.99950581221813e-05 -9.941585092861395e-07
318 9.998023297716801e-05 -1.9882187583876645e-06
319 9.995552603023318e-05 -2.9820824970776515e-06
320 9.992093972328829e-05 -3.975651495665843e-06
321 9.987647747486122e-05 -4.968827549184933e-06
322 9.982214367948107e-05 -5.961512495419135e-06
323 9.975794370733321e-05 -6.9536082205237675e-06
324 9.968388390379417e-05 -7.94501666800552e-06
325 9.959997158872899e-05 -8.935639849746539e-06
326 9.950621505570354e-05 -9.925379856110219e-06
327 9.940262357153866e-05 -1.0914138861815292e-05
328 9.928920737510521e-05 -1.1901819139247325e-05
329 9.91659776760886e-05 -1.2888323069565672e-05
330 9.903294665417208e-05 -1.3873553149496543e-05
331 9.889012745778555e-05 -1.4857412001520614e-05
332 9.87375342026425e-05 -1.5839802384562834e-05
333 9.857518197078394e-05 -1.6820627200756678e-05
334 9.840308680911984e-05 -1.779978950540774e-05
335 9.822126572684849e-05 -1.8777192522201435e-05
336 9.80297366947244e-05 -1.975273964702124e-05
337 9.78285186429788e-05 -2.0726334459338244e-05
338 9.761763145939397e-05 -2.1697880731950192e-05
339 9.739709598737907e-05 -2.266728244023235e-05
340 9.716693402423777e-05 -2.3634443770256678e-05
341 9.692716831920786e-05 -2.4599269127759638e-05
342 9.667782256949811e-05 -2.5561663154431913e-05
343 9.641892142034464e-05 -2.6521530727644726e-05
344 9.615049046063392e-05 -2.7478776977506565e-05
345 9.587255622091558e-05 -2.8433307293865423e-05
346 9.558514617198909e-05 -2.9385027331610225e-05
347 9.528828872073611e-05 -3.0333843025136714e-05
348 9.49820132082037e-05 -3.1279660594651846e-05
349 9.466634990583631e-05 -3.2222386558195295e-05
350 9.434133001283982e-05 -3.3161927739630104e-05
351 9.400698565330411e-05 -3.409819127724338e-05
352 9.366334987224401e-05 -3.5031084635072426e-05
353 9.331045663486318e-05 -3.5960515605220636e-05
354 9.29483408202437e-05 -3.688639232513554e-05
355 9.257703821871348e-05 -3.780862328425703e-05
356 9.21965855290323e-05 -3.8727117331242606e-05
357 9.18070203541262e-05 -3.964178368460553e-05
358 9.140838119782323e-05 -4.055253194060065e-05
359 9.100070745976944e-05 -4.145927208504103e-05
