Refined Surface (Ordered)

632 points
632 lines

Points

1 -0.009999505812218128 9.941585092861394e-05
2 -0.0099980232977168 0.00019882187583876643
3 -0.009995552603023318 0.00029820824970776515
4 -0.009992093972328829 0.00039756514956658433
5 -0.009987647747486122 0.0004968827549184933
6 -0.009982214367948107 0.0005961512495419136
7 -0.009975794370733322 0.0006953608220523767
8 -0.009968388390379416 0.0007945016668005519
9 -0.0099599971588729 0.0008935639849746539
10 -0.009950621505570354 0.000992537985611022
11 -0.009940262357153866 0.0010914138861815293
12 -0.00992892073751052 0.0011901819139247323
13 -0.00991659776760886 0.001288832306956567
14 -0.009903294665417207 0.0013873553149496543
15 -0.009889012745778554 0.0014857412001520614
16 -0.00987375342026425 0.0015839802384562834
17 -0.009857518197078393 0.0016820627200756677
18 -0.009840308680911984 0.001779978950540774
19 -0.00982212657268485 0.0018777192522201436
20 -0.00980297366947244 0.001975273964702124
21 -0.009782851864297878 0.0020726334459338245
22 -0.009761763145939397 0.0021697880731950192
23 -0.009739709598737907 0.002266728244023235
24 -0.009716693402423777 0.0023634443770256678
25 -0.009692716831920786 0.0024599269127759636
26 -0.00966778225694981 0.0025561663154431914
27 -0.009641892142034465 0.002652153072764473
28 -0.009615049046063391 0.0027478776977506564
29 -0.009587255622091558 0.0028433307293865423
30 -0.009558514617198909 0.0029385027331610223
31 -0.00952882887207361 0.0030333843025136713
32 -0.009498201320820372 0.0031279660594651843
33 -0.00946663499058363 0.00322223865581953
34 -0.009434133001283982 0.0033161927739630104
35 -0.009400698565330412 0.0034098191277243377
36 -0.009366334987224402 0.0035031084635072426
37 -0.009331045663486318 0.003596051560522064
38 -0.00929483408202437 0.0036886392325135536
39 -0.009257703821871348 0.003780862328425703
40 -0.00921965855290323 0.0038727117331242606
41 -0.00918070203541262 0.0039641783684605525
42 -0.009140838119782323 0.004055253194060065
43 -0.009100070745976943 0.0041459272085041035
44 -0.009058403943426852 0.004236191449605275
45 -0.009015841830442425 0.004326036995732307
46 -0.008972388613607525 0.004415454967090712
47 -0.00892804858777067 0.00450443652573839
48 -0.00888282613544062 0.0045929728768558005
49 -0.008836725726145682 0.004681055270008575
50 -0.008789751916485728 0.00476867499905744
51 -0.008741909349350268 0.004855823403681644
52 -0.008693202753303346 0.004942491870500054
53 -0.00864363694233366 0.005028671833508806
54 -0.00859321681542743 0.005114354774852372
55 -0.008541947355930618 0.005199532225932438
56 -0.008489833631200901 0.0052841957679982034
57 -0.008436880792028813 0.0053683370331132595
58 -0.008383094072123953 0.005451947704987661
59 -0.008328478787728183 0.005535019519600784
60 -0.008273040336920463 0.00561754426628638
61 -0.008216784198926583 0.005699513788760444
62 -0.008159715934061536 0.0057809199852118945
63 -0.0081018411829292 0.005861754809491129
64 -0.008043165665483649 0.00594201027242338
65 -0.007983695181138067 0.006021678441653356
66 -0.007923435607957099 0.006100751442777973
67 -0.00786239290180968 0.006179221460473216
68 -0.007800573095917893 0.006257080739070092
69 -0.007737982300307965 0.006334321583257408
70 -0.007674626701412578 0.006410936358595762
71 -0.007610512561233001 0.006486917492562606
72 -0.00754564621663931 0.0065622574753903765
73 -0.007480034078822981 0.006636948860707519
74 -0.007413682632588546 0.006710984266354299
75 -0.0073465984360763835 0.006784356374707924
76 -0.007278788119943382 0.006857057933616361
77 -0.007210258386198119 0.006929081757654451
78 -0.007141016007985673 0.007000420728334288
79 -0.007071067829254517 0.007071067794476433
80 -0.0070004207629550275 0.007141015974046561
81 -0.006929081792257275 0.007210258352944693
82 -0.006857057968115232 0.007278788087443362
83 -0.006784356409126985 0.007346598404291446
84 -0.006710984300720559 0.007413682601479657
85 -0.006636948894948806 0.0074800340484410775
86 -0.006562257509492733 0.007545646186981354
87 -0.006486917526631945 0.007610512532193564
88 -0.006410936392690219 0.007674626672932054
89 -0.006334321617354659 0.007737982272395916
90 -0.006257080773260005 0.007800573068493109
91 -0.006179221494524759 0.00786239287504785
92 -0.0061007514765586655 0.007923435581947219
93 -0.006021678475108983 0.00798369515590426
94 -0.005942010305693506 0.008043165640904841
95 -0.005861754842630542 0.008101841158952537
96 -0.005780920017956828 0.008159715910862708
97 -0.005699513821308744 0.008216784176349686
98 -0.005617544298621186 0.008273040314964541
99 -0.005535019551568864 0.008328478766482534
100 -0.005451947736763298 0.00838309405145866
101 -0.005368337064645758 0.008436880771964871
102 -0.005284195799147556 0.008489833611813092
103 -0.0051995322567326184 0.008541947337182372
104 -0.005114354805244771 0.008593216797339034
105 -0.005028671863335316 0.008643636924981274
106 -0.004942491899882246 0.008693202736598196
107 -0.00485582343266599 0.008741909333250482
108 -0.004768675027665675 0.008789751900964995
109 -0.004681055298465994 0.00883672571107101
110 -0.004592972905139303 0.008882826120816293
111 -0.004504436553710223 0.008928048573658141
112 -0.00441545499464514 0.008972388600047553
113 -0.004326037022915169 0.009015841817399374
114 -0.004236191476196607 0.009058403930991332
115 -0.004145927234658441 0.009100070734061215
116 -0.004055253219875614 0.00914083810832948
117 -0.0039641783936733505 0.009180702024525868
118 -0.003872711757851738 0.00921965854251647
119 -0.0037808623525357366 0.00925770381202477
120 -0.003688639255972219 0.009294834072714838
121 -0.003596051583266521 0.00933104565472093
122 -0.0035031084856488753 0.009366334978943196
123 -0.0034098191494661705 0.009400698557444218
124 -0.003316192795116423 0.009434132993848343
125 -0.0032222386763201627 0.009466634983605657
126 -0.003127966079218417 0.009498201314315198
127 -0.003033384321548766 0.009528828866014026
128 -0.002938502751683278 0.00955851461150475
129 -0.0028433307474105703 0.0095872556167461
130 -0.002747877715291112 0.009615049041050518
131 -0.002652153089621644 0.009641892137397636
132 -0.0025561663316078353 0.009667782252675871
133 -0.0024599269284100314 0.009692716827952997
134 -0.002363444392018536 0.00971669339877698
135 -0.0022667282585300784 0.009739709595361723
136 -0.0021697880871973468 0.009761763142827042
137 -0.002072633459294678 0.009782851861467195
138 -0.001975273977308141 0.00980297366693236
139 -0.0018777192640848052 0.009822126570416654
140 -0.0017799789616513473 0.009840308678902232
141 -0.00168206273051913 0.009857518195296346
142 -0.0015839802483744 0.009873753418673152
143 -0.0014857412094365296 0.009889012744383642
144 -0.0013873553235206684 0.009903294664216493
145 -0.0012888323148054044 0.009916597766588769
146 -0.0011901819210591968 0.00992892073665531
147 -0.0010914138926479242 0.009940262356443873
148 -0.0009925379915807669 0.009950621504974893
149 -0.0008935639905258319 0.009959997158374874
150 -0.0007945016717798809 0.009968388389982555
151 -0.0006953608264122506 0.009975794370429418
152 -0.0005961512532665351 0.009982214367725667
153 -0.0004968827579882145 0.009987647747333404
154 -0.0003975651520265429 0.00999209397223095
155 -0.00029820825169194507 0.009995552602964121
156 -0.00019882187718057754 0.009998023297690119
157 -9.94158516005077e-05 0.00999950581221145
158 0.0 0.01
159 9.941585092861394e-05 0.009999505812218128
160 0.00019882187583876643 0.0099980232977168
161 0.00029820824970776515 0.009995552603023318
162 0.00039756514956658433 0.009992093972328829
163 0.0004968827549184933 0.009987647747486122
164 0.0005961512495419136 0.009982214367948107
165 0.0006953608220523767 0.009975794370733322
166 0.0007945016668005519 0.009968388390379416
167 0.0008935639849746539 0.0099599971588729
168 0.000992537985611022 0.009950621505570354
169 0.0010914138861815293 0.009940262357153866
170 0.0011901819139247323 0.00992892073751052
171 0.001288832306956567 0.00991659776760886
172 0.0013873553149496543 0.009903294665417207
173 0.0014857412001520614 0.009889012745778554
174 0.0015839802384562834 0.00987375342026425
175 0.0016820627200756677 0.009857518197078393
176 0.001779978950540774 0.009840308680911984
177 0.0018777192522201436 0.00982212657268485
178 0.001975273964702124 0.00980297366947244
179 0.0020726334459338245 0.009782851864297878
180 0.0021697880731950192 0.009761763145939397
181 0.002266728244023235 0.009739709598737907
182 0.0023634443770256678 0.009716693402423777
183 0.0024599269127759636 0.009692716831920786
184 0.0025561663154431914 0.00966778225694981
185 0.002652153072764473 0.009641892142034465
186 0.0027478776977506564 0.009615049046063391
187 0.0028433307293865423 0.009587255622091558
188 0.0029385027331610223 0.009558514617198909
189 0.0030333843025136713 0.00952882887207361
190 0.0031279660594651843 0.009498201320820372
191 0.00322223865581953 0.00946663499058363
192 0.0033161927739630104 0.009434133001283982
193 0.0034098191277243377 0.009400698565330412
194 0.0035031084635072426 0.009366334987224402
195 0.003596051560522064 0.009331045663486318
196 0.0036886392325135536 0.00929483408202437
197 0.003780862328425703 0.009257703821871348
198 0.0038727117331242606 0.00921965855290323
199 0.0039641783684605525 0.00918070203541262
200 0.004055253194060065 0.009140838119782323
201 0.0041459272085041035 0.009100070745976943
202 0.004236191449605275 0.009058403943426852
203 0.004326036995732307 0.009015841830442425
204 0.004415454967090712 0.008972388613607525
205 0.00450443652573839 0.00892804858777067
206 0.0045929728768558005 0.00888282613544062
207 0.004681055270008575 0.008836725726145682
208 0.00476867499905744 0.008789751916485728
209 0.004855823403681644 0.008741909349350268
210 0.004942491870500054 0.008693202753303346
211 0.005028671833508806 0.00864363694233366
212 0.005114354774852372 0.00859321681542743
213 0.005199532225932438 0.008541947355930618
214 0.0052841957679982034 0.008489833631200901
215 0.0053683370331132595 0.008436880792028813
216 0.005451947704987661 0.008383094072123953
217 0.005535019519600784 0.008328478787728183
218 0.00561754426628638 0.008273040336920463
219 0.005699513788760444 0.008216784198926583
220 0.0057809199852118945 0.008159715934061536
221 0.005861754809491129 0.0081018411829292
222 0.00594201027242338 0.008043165665483649
223 0.006021678441653356 0.007983695181138067
224 0.006100751442777973 0.007923435607957099
225 0.006179221460473216 0.00786239290180968
226 0.006257080739070092 0.007800573095917893
227 0.006334321583257408 0.007737982300307965
228 0.006410936358595762 0.007674626701412578
229 0.006486917492562606 0.007610512561233001
230 0.0065622574753903765 0.00754564621663931
231 0.006636948860707519 0.007480034078822981
232 0.006710984266354299 0.007413682632588546
233 0.006784356374707924 0.0073465984360763835
234 0.006857057933616361 0.007278788119943382
235 0.006929081757654451 0.007210258386198119
236 0.007000420728334288 0.007141016007985673
237 0.007071067794476433 0.007071067829254517
238 0.007141015974046561 0.0070004207629550275
239 0.007210258352944693 0.006929081792257275
240 0.007278788087443362 0.006857057968115232
241 0.007346598404291446 0.006784356409126985
242 0.007413682601479657 0.006710984300720559
243 0.0074800340484410775 0.006636948894948806
244 0.007545646186981354 0.006562257509492733
245 0.007610512532193564 0.006486917526631945
246 0.007674626672932054 0.006410936392690219
247 0.007737982272395916 0.006334321617354659
248 0.007800573068493109 0.006257080773260005
249 0.00786239287504785 0.006179221494524759
250 0.007923435581947219 0.0061007514765586655
251 0.00798369515590426 0.006021678475108983
252 0.008043165640904841 0.005942010305693506
253 0.008101841158952537 0.005861754842630542
254 0.008159715910862708 0.005780920017956828
255 0.008216784176349686 0.005699513821308744
256 0.008273040314964541 0.005617544298621186
257 0.008328478766482534 0.005535019551568864
258 0.00838309405145866 0.005451947736763298
259 0.008436880771964871 0.005368337064645758
260 0.008489833611813092 0.005284195799147556
261 0.008541947337182372 0.0051995322567326184
262 0.008593216797339034 0.005114354805244771
263 0.008643636924981274 0.005028671863335316
264 0.008693202736598196 0.004942491899882246
265 0.008741909333250482 0.00485582343266599
266 0.008789751900964995 0.004768675027665675
267 0.00883672571107101 0.004681055298465994
268 0.008882826120816293 0.004592972905139303
269 0.008928048573658141 0.004504436553710223
270 0.008972388600047553 0.00441545499464514
271 0.009015841817399374 0.004326037022915169
272 0.009058403930991332 0.004236191476196607
273 0.009100070734061215 0.004145927234658441
274 0.00914083810832948 0.004055253219875614
275 0.009180702024525868 0.0039641783936733505
276 0.00921965854251647 0.003872711757851738
277 0.00925770381202477 0.0037808623525357366
278 0.009294834072714838 0.003688639255972219
279 0.00933104565472093 0.003596051583266521
280 0.009366334978943196 0.0035031084856488753
281 0.009400698557444218 0.0034098191494661705
282 0.009434132993848343 0.003316192795116423
283 0.009466634983605657 0.0032222386763201627
284 0.009498201314315198 0.003127966079218417
285 0.009528828866014026 0.003033384321548766
286 0.00955851461150475 0.002938502751683278
287 0.0095872556167461 0.0028433307474105703
288 0.009615049041050518 0.002747877715291112
289 0.009641892137397636 0.002652153089621644
290 0.009667782252675871 0.0025561663316078353
291 0.009692716827952997 0.0024599269284100314
292 0.00971669339877698 0.002363444392018536
293 0.009739709595361723 0.0022667282585300784
294 0.009761763142827042 0.0021697880871973468
295 0.009782851861467195 0.002072633459294678
296 0.00980297366693236 0.001975273977308141
297 0.009822126570416654 0.0018777192640848052
298 0.009840308678902232 0.0017799789616513473
299 0.009857518195296346 0.00168206273051913
300 0.009873753418673152 0.0015839802483744
301 0.009889012744383642 0.0014857412094365296
302 0.009903294664216493 0.0013873553235206684
303 0.009916597766588769 0.0012888323148054044
304 0.00992892073665531 0.0011901819210591968
305 0.009940262356443873 0.0010914138926479242
306 0.009950621504974893 0.0009925379915807669
307 0.009959997158374874 0.0008935639905258319
308 0.009968388389982555 0.0007945016717798809
309 0.009975794370429418 0.0006953608264122506
310 0.009982214367725667 0.0005961512532665351
311 0.009987647747333404 0.0004968827579882145
312 0.00999209397223095 0.0003975651520265429
313 0.009995552602964121 0.00029820825169194507
314 0.009998023297690119 0.00019882187718057754
315 0.00999950581221145 9.94158516005077e-05
316 0.01 0.0
317 0.009999505812218128 -9.941585092861394e-05
318 0.0099980232977168 -0.00019882187583876643
319 0.009995552603023318 -0.00029820824970776515
320 0.009992093972328829 -0.00039756514956658433
321 0.009987647747486122 -0.0004968827549184933
322 0.009982214367948107 -0.0005961512495419136
323 0.009975794370733322 -0.0006953608220523767
324 0.009968388390379416 -0.0007945016668005519
325 0.0099599971588729 -0.0008935639849746539
326 0.009950621505570354 -0.000992537985611022
327 0.009940262357153866 -0.0010914138861815293
328 0.00992892073751052 -0.0011901819139247323
329 0.00991659776760886 -0.001288832306956567
330 0.009903294665417207 -0.0013873553149496543
331 0.009889012745778554 -0.0014857412001520614
332 0.00987375342026425 -0.0015839802384562834
333 0.009857518197078393 -0.0016820627200756677
334 0.009840308680911984 -0.001779978950540774
335 0.00982212657268485 -0.0018777192522201436
336 0.00980297366947244 -0.001975273964702124
337 0.009782851864297878 -0.0020726334459338245
338 0.009761763145939397 -0.0021697880731950192
339 0.009739709598737907 -0.002266728244023235
340 0.009716693402423777 -0.0023634443770256678
341 0.009692716831920786 -0.0024599269127759636
342 0.00966778225694981 -0.0025561663154431914
343 0.009641892142034465 -0.002652153072764473
344 0.009615049046063391 -0.0027478776977506564
345 0.009587255622091558 -0.0028433307293865423
346 0.009558514617198909 -0.0029385027331610223
347 0.00952882887207361 -0.0030333843025136713
348 0.009498201320820372 -0.0031279660594651843
349 0.00946663499058363 -0.00322223865581953
350 0.009434133001283982 -0.0033161927739630104
351 0.009400698565330412 -0.0034098191277243377
352 0.009366334987224402 -0.0035031084635072426
353 0.009331045663486318 -0.003596051560522064
354 0.00929483408202437 -0.0036886392325135536
355 0.009257703821871348 -0.003780862328425703
356 0.00921965855290323 -0.0038727117331242606
357 0.00918070203541262 -0.0039641783684605525
358 0.009140838119782323 -0.004055253194060065
359 0.009100070745976943 -0.0041459272085041035
360 0.009058403943426852 -0.004236191449605275
361 0.009015841830442425 -0.004326036995732307
362 0.008972388613607525 -0.004415454967090712
363 0.00892804858777067 -0.00450443652573839
364 0.00888282613544062 -0.0045929728768558005
365 0.008836725726145682 -0.004681055270008575
366 0.008789751916485728 -0.00476867499905744
367 0.008741909349350268 -0.004855823403681644
368 0.008693202753303346 -0.004942491870500054
369 0.00864363694233366 -0.005028671833508806
370 0.00859321681542743 -0.005114354774852372
371 0.008541947355930618 -0.005199532225932438
372 0.008489833631200901 -0.0052841957679982034
373 0.008436880792028813 -0.0053683370331132595
374 0.008383094072123953 -0.005451947704987661
375 0.008328478787728183 -0.005535019519600784
376 0.008273040336920463 -0.00561754426628638
377 0.008216784198926583 -0.005699513788760444
378 0.008159715934061536 -0.0057809199852118945
379 0.0081018411829292 -0.005861754809491129
380 0.008043165665483649 -0.00594201027242338
381 0.007983695181138067 -0.006021678441653356
382 0.007923435607957099 -0.006100751442777973
383 0.00786239290180968 -0.006179221460473216
384 0.007800573095917893 -0.006257080739070092
385 0.007737982300307965 -0.006334321583257408
386 0.007674626701412578 -0.006410936358595762
387 0.007610512561233001 -0.006486917492562606
388 0.00754564621663931 -0.0065622574753903765
389 0.007480034078822981 -0.006636948860707519
390 0.007413682632588546 -0.006710984266354299
391 0.0073465984360763835 -0.006784356374707924
392 0.007278788119943382 -0.006857057933616361
393 0.007210258386198119 -0.006929081757654451
394 0.007141016007985673 -0.007000420728334288
395 0.007071067829254517 -0.007071067794476433
396 0.0070004207629550275 -0.007141015974046561
397 0.006929081792257275 -0.007210258352944693
398 0.006857057968115232 -0.007278788087443362
399 0.006784356409126985 -0.007346598404291446
400 0.006710984300720559 -0.007413682601479657
401 0.006636948894948806 -0.0074800340484410775
402 0.006562257509492733 -0.007545646186981354
403 0.006486917526631945 -0.007610512532193564
404 0.006410936392690219 -0.007674626672932054
405 0.006334321617354659 -0.007737982272395916
406 0.006257080773260005 -0.007800573068493109
407 0.006179221494524759 -0.00786239287504785
408 0.0061007514765586655 -0.007923435581947219
409 0.006021678475108983 -0.00798369515590426
410 0.005942010305693506 -0.008043165640904841
411 0.005861754842630542 -0.008101841158952537
412 0.005780920017956828 -0.008159715910862708
413 0.005699513821308744 -0.008216784176349686
414 0.005617544298621186 -0.008273040314964541
415 0.005535019551568864 -0.008328478766482534
416 0.005451947736763298 -0.00838309405145866
417 0.005368337064645758 -0.008436880771964871
418 0.005284195799147556 -0.008489833611813092
419 0.0051995322567326184 -0.008541947337182372
420 0.005114354805244771 -0.008593216797339034
421 0.005028671863335316 -0.008643636924981274
422 0.004942491899882246 -0.008693202736598196
423 0.00485582343266599 -0.008741909333250482
424 0.004768675027665675 -0.008789751900964995
425 0.004681055298465994 -0.00883672571107101
